what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349919615890
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349919617011
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349919617011
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349919620741
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349919636732
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349919636798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919639641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349919639658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919646172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349919701172
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349919703414
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349919709002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349919709062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919724124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919742011
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1349919755940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919790317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919793501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919804984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919809470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919821476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349919821490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919827093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919831572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919867181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919868030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349919868044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919877797
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349919902386
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349919911255
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1349919911406
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349919911502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349919921496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919925189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919980802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349919994055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920002794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920055614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920099478
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920116660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920128275
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349920131883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920247185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920304849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920307840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920308922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920310467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920312197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920336617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920668418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349920673004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349920674180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920732803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920732923
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920762130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920762264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1349920767595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349920770633
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920779440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920787464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920891024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920891181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920896637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920896743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920905580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920906984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920914454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349920940687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349921092259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921101735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921114884
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1349921115050
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349921116597
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349921117965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921136978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921169804
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349921169963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349921175976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921196730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921202875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921215439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921244493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921251069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921252894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921254127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921320694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921327376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921345066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921364291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921372885
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1349921380481
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1349921380487
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921391220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921399546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921420325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921429605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921440605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921457795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921464170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921468389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921482817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921485012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921489631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921490588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921492793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921513182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921524100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921525027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921526424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921550954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921578364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921578489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921585957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921587062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921588885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921589083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921609444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921616521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921654400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921661629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921674687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921676289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921678061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921745327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921747016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349921747037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921752726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921769265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921790134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921798513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921800107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921805276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921849288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921866489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921888723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921923021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921934271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921954256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349921956003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922099592
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922099733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922101285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922130588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922133319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922140376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922146608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922156241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922170763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922233364
activated,perspective,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.Perspective",1349922237106
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.DeviceView",1349922237119
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.FileExplorerView",1349922240643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922249362
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349922250930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922250936
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.FileExplorerView",1349922250938
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349922250942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922252264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922252443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922255175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922255460
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.FileExplorerView",1349922265551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922273094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922273211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922275040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922275324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922294008
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349922296757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922296761
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.FileExplorerView",1349922296763
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349922296766
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1349922302583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349922314109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922578962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922598708
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349922601113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922609685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349922609705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922613277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922647255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349922647273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922685498
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1349922691143
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349922691396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349922696011
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349922697881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922701505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1349922701524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922712287
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349922713764
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1349922717462
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349922719937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349922782647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922800194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922827768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922863934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922868773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1349922893348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1349922899655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1349922903959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349922906892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923006046
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1349923023088
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1349923023105
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1349923023944
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavadocView",1349923023959
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1349923024737
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.SourceView",1349923026011
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1349923026529
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1349923027569
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349923030755
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1349923047748
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1349923047810
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1349923047864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923056080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923057514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923061793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923064670
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1349923064679
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1349923087000
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349923089489
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1349923101071
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1349923103014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923104753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923135328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349923135346
started,bundle,org.eclipse.mylyn.ide.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ui",1349923141538
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1349923141580
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1349923141598
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1349923142829
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1349923149002
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349923151406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923154016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923159244
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1349923169693
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1349923172844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923186389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923189152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923221576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923252189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923253896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923259149
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1349923260481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923269203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923270884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923279535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1349923346746
